Var1,mag_dB,phase
2757.02332560958,-40.3007153183124,89.4465305924081
2782.55940220713,-40.2206273626935,89.4414035848719
2808.33199882317,-40.1405392605229,89.4362290712732
2834.34330615131,-40.0604510090738,89.4310066110759
2860.59553517574,-39.9803626055686,89.4257357596494
2887.09091735923,-39.9002740471781,89.4204160682293
2913.83170483279,-39.8201853310204,89.4150470838791
2940.82017058706,-39.74009645416,89.4096283494513
2968.0586086656,-39.6600074136068,89.4041594035476
2995.54933435981,-39.579918206315,89.3986397804793
3023.29468440578,-39.4998288291824,89.3930690102269
3051.29701718287,-39.4197392790488,89.3874466183996
3079.55871291423,-39.3396495526954,89.3817721261943
3108.08217386906,-39.2595596468434,89.3760450503545
3136.86982456688,-39.179469558153,89.3702649031278
3165.92411198352,-39.0993792832224,89.3644311922246
3195.24750575921,-39.0192888185864,89.3585434207746
3224.84249840844,-38.9391981607155,89.3526010872847
3254.71160553185,-38.8591073060144,89.346603685595
3284.85736603004,-38.7790162508209,89.340550704835
3315.28234231942,-38.6989249914049,89.3344416293796
3345.98912054997,-38.6188335239666,89.3282759388044
3376.98031082509,-38.5387418446358,89.3220531078402
3408.25854742345,-38.4586499494701,89.3157726063279
3439.82648902292,-38.378557834454,89.3094338991724
3471.68681892656,-38.2984654954971,89.3030364462959
3503.84224529068,-38.218372928433,89.2965797025913
3536.29550135504,-38.1382801290178,89.2900631178747
3569.04934567523,-38.0581870929288,89.2834861368378
3602.10656235707,-37.9780938157626,89.2768481989993
3635.46996129332,-37.8980002930343,89.2701487386566
3669.14237840249,-37.8179065201751,89.263387184836
3703.12667586993,-37.7378124925317,89.2565629612437
3737.42574239106,-37.657718205364,89.249675486215
3772.042493417,-37.5776236538438,89.2427241726641
3806.97987140228,-37.4975288330531,89.2357084280325
3842.24084605506,-37.4174337379824,89.2286276542379
3877.82841458946,-37.337338363529,89.2214812476215
3913.74560198038,-37.2572427044956,89.2142685988955
3949.99546122064,-37.1771467555879,89.2069890930902
3986.58107358044,-37.0970505114132,89.1996421094997
4023.50554886929,-37.0169539664787,89.1922270216281
4060.77202570037,-36.9368571151893,89.1847431971347
4098.38367175726,-36.8567599518459,89.1771899977785
4136.34368406327,-36.7766624706433,89.1695667793623
4174.65528925313,-36.6965646656687,89.1618728916766
4213.32174384729,-36.616466530899,89.1541076784422
4252.34633452868,-36.5363680601991,89.1462704772529
4291.73237842216,-36.4562692473201,89.1383606195177
4331.4832233764,-36.3761700858968,89.1303774304013
4371.6022482485,-36.2960705694454,89.1223202287656
4412.09286319119,-36.2159706913618,89.1141883271095
4452.95850994265,-36.1358704449192,89.1059810315085
4494.20266211914,-36.0557698232654,89.0976976415537
4535.82882551019,-35.975668819421,89.0893374502899
4577.84053837662,-35.8955674262769,89.0808997441538
4620.24137175131,-35.8154656365916,89.0723838029105
4663.03492974273,-35.7353634429892,89.0637888995905
4706.22484984128,-35.6552608379566,89.0551143004252
4749.8148032285,-35.575157813841,89.0463592647821
4793.80849508911,-35.4950543628473,89.0375230450995
4838.20966492596,-35.4149504770355,89.0286048868202
4883.02208687788,-35.3348461483181,89.019604028325
4928.24957004051,-35.2547413684571,89.0105197008647
4973.89595879006,-35.1746361290614,89.0013511284925
5019.96513311008,-35.0945304215841,88.9920975279947
5066.46100892127,-35.0144242373193,88.9827581088216
5113.38753841433,-34.9343175673991,88.973332073017
5160.74871038591,-34.854210402791,88.9638186151471
5208.54855057766,-34.7741027342946,88.9542169222291
5256.79112201842,-34.6939945525384,88.9445261736585
5305.48052536957,-34.6138858479768,88.9347455411364
5354.62089927361,-34.5337766108867,88.9248741885949
5404.21642070591,-34.4536668313644,88.9149112721232
5454.27130532984,-34.3735564993221,88.9048559398914
5504.78980785497,-34.2934456044844,88.8947073320748
5555.77622239888,-34.2133341363852,88.884464580777
5607.23488285203,-34.1332220843637,88.8741268099514
5659.17016324624,-34.053109437561,88.8636931353235
5711.58647812644,-33.9729961849165,88.8531626643106
5764.48828292587,-33.8928823151641,88.8425344959425
5817.88007434494,-33.8127678168283,88.8318077207794
5871.76639073326,-33.7326526782204,88.8209814208309
5926.15181247555,-33.6525368874344,88.8100546694726
5981.04096238094,-33.5724204323433,88.7990265313626
6036.43850607586,-33.4923033005946,88.7878960623572
6092.34915240071,-33.4121854796066,88.7766623094252
6148.77765381002,-33.3320669565634,88.7653243105616
6205.7288067765,-33.2519477184115,88.7538810947008
6263.20745219869,-33.1718277518545,88.7423316816276
6321.21847581245,-33.0917070433494,88.7306750818891
6379.76680860628,-33.0115855791012,88.7189102967039
6438.85742724042,-32.9314633450591,88.7070363178714
6498.49535446989,-32.8513403269109,88.69505212768
6558.68565957144,-32.771216510079,88.6829566988138
6619.43345877439,-32.6910918797147,88.6707489942588
6680.74391569562,-32.6109664206937,88.658427967208
6742.62224177834,-32.5308401176109,88.6459925609655
6805.07369673521,-32.4507129547748,88.6334417088491
6868.10358899531,-32.3705849162029,88.6207743340927
6931.71727615541,-32.2904559856156,88.6079893497469
6995.92016543537,-32.2103261464313,88.5950856585787
7060.71771413777,-32.1301953817604,88.5820621529705
7126.11543011175,-32.0500636743996,88.5689177148172
7192.11887222119,-31.9699310068263,88.5556512154234
7258.73365081725,-31.8897973611927,88.5422615153978
7325.96542821523,-31.8096627193195,88.5287474645482
7393.81991917587,-31.7295270626901,88.5151079017739
7462.30289139111,-31.6493903724439,88.5013416549578
7531.42016597438,-31.5692526293706,88.487447540857
7601.17761795533,-31.4891138139031,88.473424364992
